nohup: ignoring input
[1] order5big_0008: LINEAR (0.0s)  running={'LINEAR': 1}
[1401] order5big_11208: THEOREM (60.2s)  running={'LINEAR': 805, 'THEOREM': 548, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1402] order5big_11216: LINEAR (0.0s)  running={'LINEAR': 806, 'THEOREM': 548, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1403] order5big_11224: THEOREM (60.5s)  running={'LINEAR': 806, 'THEOREM': 549, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1404] order5big_11232: THEOREM (60.2s)  running={'LINEAR': 806, 'THEOREM': 550, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1405] order5big_11240: LINEAR (0.0s)  running={'LINEAR': 807, 'THEOREM': 550, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1406] order5big_11248: LINEAR (0.0s)  running={'LINEAR': 808, 'THEOREM': 550, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1407] order5big_11256: THEOREM (60.3s)  running={'LINEAR': 808, 'THEOREM': 551, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1408] order5big_11264: LINEAR (0.0s)  running={'LINEAR': 809, 'THEOREM': 551, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1409] order5big_11272: THEOREM (60.2s)  running={'LINEAR': 809, 'THEOREM': 552, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1410] order5big_11280: LINEAR (0.0s)  running={'LINEAR': 810, 'THEOREM': 552, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1411] order5big_11288: LINEAR (0.0s)  running={'LINEAR': 811, 'THEOREM': 552, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1412] order5big_11296: THEOREM (62.1s)  running={'LINEAR': 811, 'THEOREM': 553, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1413] order5big_11304: LINEAR (0.0s)  running={'LINEAR': 812, 'THEOREM': 553, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1414] order5big_11312: THEOREM (72.0s)  running={'LINEAR': 812, 'THEOREM': 554, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1415] order5big_11320: THEOREM (64.2s)  running={'LINEAR': 812, 'THEOREM': 555, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1416] order5big_11328: THEOREM (60.1s)  running={'LINEAR': 812, 'THEOREM': 556, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1417] order5big_11336: LINEAR (0.0s)  running={'LINEAR': 813, 'THEOREM': 556, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1418] order5big_11344: LINEAR (0.0s)  running={'LINEAR': 814, 'THEOREM': 556, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1419] order5big_11352: LINEAR (0.0s)  running={'LINEAR': 815, 'THEOREM': 556, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1420] order5big_11360: LINEAR (0.0s)  running={'LINEAR': 816, 'THEOREM': 556, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1421] order5big_11368: THEOREM (60.4s)  running={'LINEAR': 816, 'THEOREM': 557, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1422] order5big_11376: THEOREM (60.6s)  running={'LINEAR': 816, 'THEOREM': 558, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1423] order5big_11384: LINEAR (0.0s)  running={'LINEAR': 817, 'THEOREM': 558, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1424] order5big_11392: THEOREM (60.2s)  running={'LINEAR': 817, 'THEOREM': 559, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1425] order5big_11400: LINEAR (0.0s)  running={'LINEAR': 818, 'THEOREM': 559, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1426] order5big_11408: THEOREM (0.2s)  running={'LINEAR': 818, 'THEOREM': 560, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1427] order5big_11416: THEOREM (60.2s)  running={'LINEAR': 818, 'THEOREM': 561, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1428] order5big_11424: LINEAR (0.0s)  running={'LINEAR': 819, 'THEOREM': 561, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1429] order5big_11432: THEOREM (60.2s)  running={'LINEAR': 819, 'THEOREM': 562, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1430] order5big_11440: LINEAR (0.0s)  running={'LINEAR': 820, 'THEOREM': 562, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1431] order5big_11448: LINEAR (0.0s)  running={'LINEAR': 821, 'THEOREM': 562, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1432] order5big_11456: LINEAR (0.0s)  running={'LINEAR': 822, 'THEOREM': 562, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1433] order5big_11464: THEOREM (60.2s)  running={'LINEAR': 822, 'THEOREM': 563, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1434] order5big_11472: LINEAR (0.0s)  running={'LINEAR': 823, 'THEOREM': 563, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1435] order5big_11480: LINEAR (0.0s)  running={'LINEAR': 824, 'THEOREM': 563, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1436] order5big_11488: THEOREM (60.7s)  running={'LINEAR': 824, 'THEOREM': 564, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1437] order5big_11496: THEOREM (60.2s)  running={'LINEAR': 824, 'THEOREM': 565, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1438] order5big_11504: LINEAR (0.0s)  running={'LINEAR': 825, 'THEOREM': 565, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1439] order5big_11512: LINEAR (0.0s)  running={'LINEAR': 826, 'THEOREM': 565, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1440] order5big_11520: THEOREM (62.0s)  running={'LINEAR': 826, 'THEOREM': 566, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1441] order5big_11528: THEOREM (66.8s)  running={'LINEAR': 826, 'THEOREM': 567, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1442] order5big_11536: THEOREM (60.2s)  running={'LINEAR': 826, 'THEOREM': 568, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1443] order5big_11544: LINEAR (0.0s)  running={'LINEAR': 827, 'THEOREM': 568, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1444] order5big_11552: LINEAR (0.0s)  running={'LINEAR': 828, 'THEOREM': 568, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1445] order5big_11560: THEOREM (60.2s)  running={'LINEAR': 828, 'THEOREM': 569, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1446] order5big_11568: THEOREM (60.2s)  running={'LINEAR': 828, 'THEOREM': 570, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1447] order5big_11576: LINEAR (0.0s)  running={'LINEAR': 829, 'THEOREM': 570, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1448] order5big_11584: LINEAR (0.0s)  running={'LINEAR': 830, 'THEOREM': 570, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1449] order5big_11592: THEOREM (60.2s)  running={'LINEAR': 830, 'THEOREM': 571, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1450] order5big_11600: THEOREM (1.9s)  running={'LINEAR': 830, 'THEOREM': 572, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1451] order5big_11608: THEOREM (60.5s)  running={'LINEAR': 830, 'THEOREM': 573, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1452] order5big_11616: LINEAR (0.0s)  running={'LINEAR': 831, 'THEOREM': 573, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1453] order5big_11624: LINEAR (0.0s)  running={'LINEAR': 832, 'THEOREM': 573, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1454] order5big_11632: LINEAR (0.0s)  running={'LINEAR': 833, 'THEOREM': 573, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1455] order5big_11640: SOLVED_FMB (2.0s)  running={'LINEAR': 833, 'THEOREM': 573, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1456] order5big_11648: THEOREM (60.4s)  running={'LINEAR': 833, 'THEOREM': 574, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1457] order5big_11656: LINEAR (0.0s)  running={'LINEAR': 834, 'THEOREM': 574, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1458] order5big_11664: THEOREM (60.2s)  running={'LINEAR': 834, 'THEOREM': 575, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1459] order5big_11672: LINEAR (0.0s)  running={'LINEAR': 835, 'THEOREM': 575, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1460] order5big_11680: THEOREM (0.6s)  running={'LINEAR': 835, 'THEOREM': 576, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1461] order5big_11688: LINEAR (0.0s)  running={'LINEAR': 836, 'THEOREM': 576, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1462] order5big_11696: LINEAR (0.0s)  running={'LINEAR': 837, 'THEOREM': 576, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1463] order5big_11704: THEOREM (60.4s)  running={'LINEAR': 837, 'THEOREM': 577, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1464] order5big_11712: THEOREM (60.2s)  running={'LINEAR': 837, 'THEOREM': 578, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1465] order5big_11720: LINEAR (0.0s)  running={'LINEAR': 838, 'THEOREM': 578, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1466] order5big_11728: LINEAR (0.0s)  running={'LINEAR': 839, 'THEOREM': 578, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1467] order5big_11736: LINEAR (0.0s)  running={'LINEAR': 840, 'THEOREM': 578, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1468] order5big_11744: THEOREM (64.0s)  running={'LINEAR': 840, 'THEOREM': 579, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1469] order5big_11752: LINEAR (0.0s)  running={'LINEAR': 841, 'THEOREM': 579, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1470] order5big_11760: LINEAR (0.0s)  running={'LINEAR': 842, 'THEOREM': 579, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1471] order5big_11768: SOLVED_FMB (11.8s)  running={'LINEAR': 842, 'THEOREM': 579, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1472] order5big_11776: THEOREM (60.2s)  running={'LINEAR': 842, 'THEOREM': 580, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1473] order5big_11784: LINEAR (0.0s)  running={'LINEAR': 843, 'THEOREM': 580, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1474] order5big_11792: SOLVED_FMB (14.0s)  running={'LINEAR': 843, 'THEOREM': 580, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1475] order5big_11800: THEOREM (60.1s)  running={'LINEAR': 843, 'THEOREM': 581, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1476] order5big_11808: LINEAR (0.0s)  running={'LINEAR': 844, 'THEOREM': 581, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1477] order5big_11816: SOLVED_FMB (1.2s)  running={'LINEAR': 844, 'THEOREM': 581, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1478] order5big_11824: LINEAR (0.0s)  running={'LINEAR': 845, 'THEOREM': 581, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1479] order5big_11832: THEOREM (60.2s)  running={'LINEAR': 845, 'THEOREM': 582, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1480] order5big_11840: THEOREM (60.3s)  running={'LINEAR': 845, 'THEOREM': 583, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1481] order5big_11848: THEOREM (60.2s)  running={'LINEAR': 845, 'THEOREM': 584, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1482] order5big_11856: THEOREM (60.6s)  running={'LINEAR': 845, 'THEOREM': 585, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1483] order5big_11864: LINEAR (0.0s)  running={'LINEAR': 846, 'THEOREM': 585, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1484] order5big_11872: LINEAR (0.0s)  running={'LINEAR': 847, 'THEOREM': 585, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1485] order5big_11880: THEOREM (60.6s)  running={'LINEAR': 847, 'THEOREM': 586, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1486] order5big_11888: THEOREM (61.2s)  running={'LINEAR': 847, 'THEOREM': 587, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1487] order5big_11896: THEOREM (60.2s)  running={'LINEAR': 847, 'THEOREM': 588, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1488] order5big_11904: LINEAR (0.0s)  running={'LINEAR': 848, 'THEOREM': 588, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1489] order5big_11912: THEOREM (60.2s)  running={'LINEAR': 848, 'THEOREM': 589, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1490] order5big_11920: LINEAR (0.0s)  running={'LINEAR': 849, 'THEOREM': 589, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1491] order5big_11928: THEOREM (60.6s)  running={'LINEAR': 849, 'THEOREM': 590, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1492] order5big_11936: LINEAR (0.0s)  running={'LINEAR': 850, 'THEOREM': 590, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1493] order5big_11944: LINEAR (0.0s)  running={'LINEAR': 851, 'THEOREM': 590, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1494] order5big_11952: THEOREM (60.2s)  running={'LINEAR': 851, 'THEOREM': 591, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1495] order5big_11960: THEOREM (60.2s)  running={'LINEAR': 851, 'THEOREM': 592, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1496] order5big_11968: LINEAR (0.0s)  running={'LINEAR': 852, 'THEOREM': 592, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1497] order5big_11976: LINEAR (0.0s)  running={'LINEAR': 853, 'THEOREM': 592, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1498] order5big_11984: LINEAR (0.0s)  running={'LINEAR': 854, 'THEOREM': 592, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1499] order5big_11992: THEOREM (64.1s)  running={'LINEAR': 854, 'THEOREM': 593, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1500] order5big_12000: LINEAR (0.0s)  running={'LINEAR': 855, 'THEOREM': 593, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1501] order5big_12008: LINEAR (0.0s)  running={'LINEAR': 856, 'THEOREM': 593, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1502] order5big_12016: LINEAR (0.0s)  running={'LINEAR': 857, 'THEOREM': 593, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1503] order5big_12024: THEOREM (60.4s)  running={'LINEAR': 857, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1504] order5big_12032: LINEAR (0.0s)  running={'LINEAR': 858, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1505] order5big_12040: LINEAR (0.0s)  running={'LINEAR': 859, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1506] order5big_12048: LINEAR (0.0s)  running={'LINEAR': 860, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 7}
[1507] order5big_12056: HARD_NONLINEAR (120.1s)  running={'LINEAR': 860, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1508] order5big_12064: LINEAR (0.0s)  running={'LINEAR': 861, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1509] order5big_12072: LINEAR (0.0s)  running={'LINEAR': 862, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1510] order5big_12080: LINEAR (0.0s)  running={'LINEAR': 863, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1511] order5big_12088: LINEAR (0.0s)  running={'LINEAR': 864, 'THEOREM': 594, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1512] order5big_12096: THEOREM (60.5s)  running={'LINEAR': 864, 'THEOREM': 595, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1513] order5big_12104: LINEAR (0.0s)  running={'LINEAR': 865, 'THEOREM': 595, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1514] order5big_12112: LINEAR (0.0s)  running={'LINEAR': 866, 'THEOREM': 595, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1515] order5big_12120: THEOREM (62.9s)  running={'LINEAR': 866, 'THEOREM': 596, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1516] order5big_12128: LINEAR (0.0s)  running={'LINEAR': 867, 'THEOREM': 596, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1517] order5big_12136: LINEAR (0.0s)  running={'LINEAR': 868, 'THEOREM': 596, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1518] order5big_12144: THEOREM (61.2s)  running={'LINEAR': 868, 'THEOREM': 597, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1519] order5big_12152: LINEAR (0.0s)  running={'LINEAR': 869, 'THEOREM': 597, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1520] order5big_12160: THEOREM (60.2s)  running={'LINEAR': 869, 'THEOREM': 598, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1521] order5big_12168: LINEAR (0.0s)  running={'LINEAR': 870, 'THEOREM': 598, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1522] order5big_12176: THEOREM (0.9s)  running={'LINEAR': 870, 'THEOREM': 599, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1523] order5big_12184: THEOREM (60.1s)  running={'LINEAR': 870, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1524] order5big_12192: LINEAR (0.0s)  running={'LINEAR': 871, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1525] order5big_12200: LINEAR (0.0s)  running={'LINEAR': 872, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1526] order5big_12208: LINEAR (0.0s)  running={'LINEAR': 873, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1527] order5big_12216: LINEAR (0.0s)  running={'LINEAR': 874, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1528] order5big_12224: LINEAR (0.0s)  running={'LINEAR': 875, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1529] order5big_12232: LINEAR (0.0s)  running={'LINEAR': 876, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1530] order5big_12240: LINEAR (0.0s)  running={'LINEAR': 877, 'THEOREM': 600, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1531] order5big_12248: THEOREM (61.2s)  running={'LINEAR': 877, 'THEOREM': 601, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1532] order5big_12256: LINEAR (0.0s)  running={'LINEAR': 878, 'THEOREM': 601, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1533] order5big_12264: LINEAR (0.0s)  running={'LINEAR': 879, 'THEOREM': 601, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1534] order5big_12272: LINEAR (0.0s)  running={'LINEAR': 880, 'THEOREM': 601, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1535] order5big_12280: LINEAR (0.0s)  running={'LINEAR': 881, 'THEOREM': 601, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1536] order5big_12288: LINEAR (0.0s)  running={'LINEAR': 882, 'THEOREM': 601, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1537] order5big_12296: THEOREM (60.2s)  running={'LINEAR': 882, 'THEOREM': 602, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1538] order5big_12304: LINEAR (0.0s)  running={'LINEAR': 883, 'THEOREM': 602, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1539] order5big_12312: THEOREM (60.2s)  running={'LINEAR': 883, 'THEOREM': 603, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1540] order5big_12320: LINEAR (0.0s)  running={'LINEAR': 884, 'THEOREM': 603, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1541] order5big_12328: THEOREM (60.7s)  running={'LINEAR': 884, 'THEOREM': 604, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1542] order5big_12336: LINEAR (0.0s)  running={'LINEAR': 885, 'THEOREM': 604, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1543] order5big_12344: LINEAR (0.0s)  running={'LINEAR': 886, 'THEOREM': 604, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1544] order5big_12352: LINEAR (0.0s)  running={'LINEAR': 887, 'THEOREM': 604, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1545] order5big_12360: THEOREM (60.2s)  running={'LINEAR': 887, 'THEOREM': 605, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1546] order5big_12368: THEOREM (60.2s)  running={'LINEAR': 887, 'THEOREM': 606, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1547] order5big_12376: THEOREM (60.2s)  running={'LINEAR': 887, 'THEOREM': 607, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1548] order5big_12384: LINEAR (0.0s)  running={'LINEAR': 888, 'THEOREM': 607, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1549] order5big_12392: THEOREM (83.5s)  running={'LINEAR': 888, 'THEOREM': 608, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1550] order5big_12400: LINEAR (0.0s)  running={'LINEAR': 889, 'THEOREM': 608, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1551] order5big_12408: THEOREM (60.5s)  running={'LINEAR': 889, 'THEOREM': 609, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1552] order5big_12416: THEOREM (60.7s)  running={'LINEAR': 889, 'THEOREM': 610, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 8}
[1553] order5big_12424: HARD_NONLINEAR (120.1s)  running={'LINEAR': 889, 'THEOREM': 610, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1554] order5big_12432: THEOREM (60.6s)  running={'LINEAR': 889, 'THEOREM': 611, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1555] order5big_12440: THEOREM (60.5s)  running={'LINEAR': 889, 'THEOREM': 612, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1556] order5big_12448: LINEAR (0.0s)  running={'LINEAR': 890, 'THEOREM': 612, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1557] order5big_12456: THEOREM (60.6s)  running={'LINEAR': 890, 'THEOREM': 613, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1558] order5big_12464: LINEAR (0.0s)  running={'LINEAR': 891, 'THEOREM': 613, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1559] order5big_12472: THEOREM (60.2s)  running={'LINEAR': 891, 'THEOREM': 614, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1560] order5big_12480: THEOREM (60.2s)  running={'LINEAR': 891, 'THEOREM': 615, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1561] order5big_12488: LINEAR (0.0s)  running={'LINEAR': 892, 'THEOREM': 615, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1562] order5big_12496: THEOREM (60.2s)  running={'LINEAR': 892, 'THEOREM': 616, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1563] order5big_12504: THEOREM (60.2s)  running={'LINEAR': 892, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1564] order5big_12512: LINEAR (0.0s)  running={'LINEAR': 893, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1565] order5big_12520: LINEAR (0.0s)  running={'LINEAR': 894, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1566] order5big_12528: LINEAR (0.0s)  running={'LINEAR': 895, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1567] order5big_12536: LINEAR (0.0s)  running={'LINEAR': 896, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1568] order5big_12544: LINEAR (0.0s)  running={'LINEAR': 897, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1569] order5big_12552: LINEAR (0.0s)  running={'LINEAR': 898, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1570] order5big_12560: LINEAR (0.0s)  running={'LINEAR': 899, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1571] order5big_12568: LINEAR (0.0s)  running={'LINEAR': 900, 'THEOREM': 617, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1572] order5big_12576: THEOREM (60.2s)  running={'LINEAR': 900, 'THEOREM': 618, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1573] order5big_12584: THEOREM (60.2s)  running={'LINEAR': 900, 'THEOREM': 619, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1574] order5big_12592: THEOREM (60.4s)  running={'LINEAR': 900, 'THEOREM': 620, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1575] order5big_12600: THEOREM (62.0s)  running={'LINEAR': 900, 'THEOREM': 621, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
[1576] order5big_12608: LINEAR (0.0s)  running={'LINEAR': 901, 'THEOREM': 621, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 9}
