nohup: ignoring input
[1] order5big_0006: THEOREM (60.2s)  running={'THEOREM': 1}
[1290] order5big_10318: LINEAR (0.0s)  running={'THEOREM': 484, 'LINEAR': 764, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1291] order5big_10326: THEOREM (60.1s)  running={'THEOREM': 485, 'LINEAR': 764, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1292] order5big_10334: THEOREM (60.2s)  running={'THEOREM': 486, 'LINEAR': 764, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1293] order5big_10342: LINEAR (0.0s)  running={'THEOREM': 486, 'LINEAR': 765, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1294] order5big_10350: THEOREM (60.2s)  running={'THEOREM': 487, 'LINEAR': 765, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1295] order5big_10358: THEOREM (60.2s)  running={'THEOREM': 488, 'LINEAR': 765, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1296] order5big_10366: THEOREM (60.2s)  running={'THEOREM': 489, 'LINEAR': 765, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1297] order5big_10374: THEOREM (60.2s)  running={'THEOREM': 490, 'LINEAR': 765, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1298] order5big_10382: LINEAR (0.0s)  running={'THEOREM': 490, 'LINEAR': 766, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1299] order5big_10390: LINEAR (0.0s)  running={'THEOREM': 490, 'LINEAR': 767, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1300] order5big_10398: LINEAR (0.0s)  running={'THEOREM': 490, 'LINEAR': 768, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1301] order5big_10406: LINEAR (0.0s)  running={'THEOREM': 490, 'LINEAR': 769, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1302] order5big_10414: LINEAR (0.0s)  running={'THEOREM': 490, 'LINEAR': 770, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1303] order5big_10422: LINEAR (0.0s)  running={'THEOREM': 490, 'LINEAR': 771, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1304] order5big_10430: THEOREM (60.2s)  running={'THEOREM': 491, 'LINEAR': 771, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1305] order5big_10438: LINEAR (0.0s)  running={'THEOREM': 491, 'LINEAR': 772, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1306] order5big_10446: LINEAR (0.0s)  running={'THEOREM': 491, 'LINEAR': 773, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1307] order5big_10454: LINEAR (0.0s)  running={'THEOREM': 491, 'LINEAR': 774, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1308] order5big_10462: THEOREM (60.2s)  running={'THEOREM': 492, 'LINEAR': 774, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1309] order5big_10470: THEOREM (60.2s)  running={'THEOREM': 493, 'LINEAR': 774, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1310] order5big_10478: THEOREM (60.3s)  running={'THEOREM': 494, 'LINEAR': 774, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1311] order5big_10486: LINEAR (0.0s)  running={'THEOREM': 494, 'LINEAR': 775, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1312] order5big_10494: LINEAR (0.0s)  running={'THEOREM': 494, 'LINEAR': 776, 'SOLVED_FMB': 35, 'HARD_NONLINEAR': 7}
[1313] order5big_10502: SOLVED_FMB (1.1s)  running={'THEOREM': 494, 'LINEAR': 776, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1314] order5big_10510: LINEAR (0.0s)  running={'THEOREM': 494, 'LINEAR': 777, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1315] order5big_10518: THEOREM (60.1s)  running={'THEOREM': 495, 'LINEAR': 777, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1316] order5big_10526: LINEAR (0.0s)  running={'THEOREM': 495, 'LINEAR': 778, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1317] order5big_10534: THEOREM (60.2s)  running={'THEOREM': 496, 'LINEAR': 778, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1318] order5big_10542: LINEAR (0.0s)  running={'THEOREM': 496, 'LINEAR': 779, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1319] order5big_10550: THEOREM (60.3s)  running={'THEOREM': 497, 'LINEAR': 779, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1320] order5big_10558: LINEAR (0.0s)  running={'THEOREM': 497, 'LINEAR': 780, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1321] order5big_10566: THEOREM (60.2s)  running={'THEOREM': 498, 'LINEAR': 780, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1322] order5big_10574: LINEAR (0.0s)  running={'THEOREM': 498, 'LINEAR': 781, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1323] order5big_10582: LINEAR (0.0s)  running={'THEOREM': 498, 'LINEAR': 782, 'SOLVED_FMB': 36, 'HARD_NONLINEAR': 7}
[1324] order5big_10590: SOLVED_FMB (1.5s)  running={'THEOREM': 498, 'LINEAR': 782, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1325] order5big_10598: LINEAR (0.0s)  running={'THEOREM': 498, 'LINEAR': 783, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1326] order5big_10606: THEOREM (60.2s)  running={'THEOREM': 499, 'LINEAR': 783, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1327] order5big_10614: THEOREM (60.4s)  running={'THEOREM': 500, 'LINEAR': 783, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1328] order5big_10622: LINEAR (0.0s)  running={'THEOREM': 500, 'LINEAR': 784, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1329] order5big_10630: LINEAR (0.0s)  running={'THEOREM': 500, 'LINEAR': 785, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1330] order5big_10638: LINEAR (0.0s)  running={'THEOREM': 500, 'LINEAR': 786, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1331] order5big_10646: LINEAR (0.0s)  running={'THEOREM': 500, 'LINEAR': 787, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1332] order5big_10654: THEOREM (60.2s)  running={'THEOREM': 501, 'LINEAR': 787, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1333] order5big_10662: LINEAR (0.0s)  running={'THEOREM': 501, 'LINEAR': 788, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1334] order5big_10670: THEOREM (60.4s)  running={'THEOREM': 502, 'LINEAR': 788, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 7}
[1335] order5big_10678: SOLVED_FMB (1.1s)  running={'THEOREM': 502, 'LINEAR': 788, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1336] order5big_10686: THEOREM (60.2s)  running={'THEOREM': 503, 'LINEAR': 788, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1337] order5big_10694: LINEAR (0.0s)  running={'THEOREM': 503, 'LINEAR': 789, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1338] order5big_10702: LINEAR (0.0s)  running={'THEOREM': 503, 'LINEAR': 790, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1339] order5big_10710: LINEAR (0.0s)  running={'THEOREM': 503, 'LINEAR': 791, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1340] order5big_10718: LINEAR (0.0s)  running={'THEOREM': 503, 'LINEAR': 792, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1341] order5big_10726: THEOREM (60.2s)  running={'THEOREM': 504, 'LINEAR': 792, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1342] order5big_10734: LINEAR (0.0s)  running={'THEOREM': 504, 'LINEAR': 793, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1343] order5big_10742: THEOREM (60.6s)  running={'THEOREM': 505, 'LINEAR': 793, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1344] order5big_10750: THEOREM (60.2s)  running={'THEOREM': 506, 'LINEAR': 793, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 7}
[1345] order5big_10758: SOLVED_FMB (12.5s)  running={'THEOREM': 506, 'LINEAR': 793, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 7}
[1346] order5big_10766: LINEAR (0.0s)  running={'THEOREM': 506, 'LINEAR': 794, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 7}
[1347] order5big_10774: SOLVED_FMB (0.1s)  running={'THEOREM': 506, 'LINEAR': 794, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1348] order5big_10782: THEOREM (60.6s)  running={'THEOREM': 507, 'LINEAR': 794, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1349] order5big_10790: LINEAR (0.0s)  running={'THEOREM': 507, 'LINEAR': 795, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1350] order5big_10798: LINEAR (0.0s)  running={'THEOREM': 507, 'LINEAR': 796, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1351] order5big_10806: THEOREM (60.2s)  running={'THEOREM': 508, 'LINEAR': 796, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1352] order5big_10814: THEOREM (60.2s)  running={'THEOREM': 509, 'LINEAR': 796, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1353] order5big_10822: LINEAR (0.0s)  running={'THEOREM': 509, 'LINEAR': 797, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1354] order5big_10830: LINEAR (0.0s)  running={'THEOREM': 509, 'LINEAR': 798, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1355] order5big_10838: THEOREM (60.2s)  running={'THEOREM': 510, 'LINEAR': 798, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1356] order5big_10846: LINEAR (0.0s)  running={'THEOREM': 510, 'LINEAR': 799, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1357] order5big_10854: LINEAR (0.0s)  running={'THEOREM': 510, 'LINEAR': 800, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1358] order5big_10862: LINEAR (0.0s)  running={'THEOREM': 510, 'LINEAR': 801, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1359] order5big_10870: THEOREM (60.4s)  running={'THEOREM': 511, 'LINEAR': 801, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1360] order5big_10878: LINEAR (0.0s)  running={'THEOREM': 511, 'LINEAR': 802, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1361] order5big_10886: LINEAR (0.0s)  running={'THEOREM': 511, 'LINEAR': 803, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1362] order5big_10894: LINEAR (0.0s)  running={'THEOREM': 511, 'LINEAR': 804, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1363] order5big_10902: THEOREM (60.7s)  running={'THEOREM': 512, 'LINEAR': 804, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1364] order5big_10910: THEOREM (72.1s)  running={'THEOREM': 513, 'LINEAR': 804, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1365] order5big_10918: THEOREM (60.2s)  running={'THEOREM': 514, 'LINEAR': 804, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 7}
[1366] order5big_10926: SOLVED_FMB (0.2s)  running={'THEOREM': 514, 'LINEAR': 804, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1367] order5big_10934: LINEAR (0.0s)  running={'THEOREM': 514, 'LINEAR': 805, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1368] order5big_10942: LINEAR (0.0s)  running={'THEOREM': 514, 'LINEAR': 806, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 7}
[1369] order5big_10950: SOLVED_FMB (1.5s)  running={'THEOREM': 514, 'LINEAR': 806, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1370] order5big_10958: THEOREM (60.2s)  running={'THEOREM': 515, 'LINEAR': 806, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1371] order5big_10966: LINEAR (0.0s)  running={'THEOREM': 515, 'LINEAR': 807, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1372] order5big_10974: LINEAR (0.0s)  running={'THEOREM': 515, 'LINEAR': 808, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1373] order5big_10982: LINEAR (0.0s)  running={'THEOREM': 515, 'LINEAR': 809, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1374] order5big_10990: LINEAR (0.0s)  running={'THEOREM': 515, 'LINEAR': 810, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1375] order5big_10998: LINEAR (0.0s)  running={'THEOREM': 515, 'LINEAR': 811, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1376] order5big_11006: THEOREM (61.2s)  running={'THEOREM': 516, 'LINEAR': 811, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1377] order5big_11014: THEOREM (60.4s)  running={'THEOREM': 517, 'LINEAR': 811, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1378] order5big_11022: THEOREM (61.2s)  running={'THEOREM': 518, 'LINEAR': 811, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1379] order5big_11030: THEOREM (60.2s)  running={'THEOREM': 519, 'LINEAR': 811, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1380] order5big_11038: LINEAR (0.0s)  running={'THEOREM': 519, 'LINEAR': 812, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1381] order5big_11046: LINEAR (0.0s)  running={'THEOREM': 519, 'LINEAR': 813, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1382] order5big_11054: LINEAR (0.0s)  running={'THEOREM': 519, 'LINEAR': 814, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1383] order5big_11062: LINEAR (0.0s)  running={'THEOREM': 519, 'LINEAR': 815, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1384] order5big_11070: THEOREM (60.7s)  running={'THEOREM': 520, 'LINEAR': 815, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1385] order5big_11078: LINEAR (0.0s)  running={'THEOREM': 520, 'LINEAR': 816, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1386] order5big_11086: THEOREM (199.0s)  running={'THEOREM': 521, 'LINEAR': 816, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1387] order5big_11094: LINEAR (0.0s)  running={'THEOREM': 521, 'LINEAR': 817, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1388] order5big_11102: LINEAR (0.0s)  running={'THEOREM': 521, 'LINEAR': 818, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1389] order5big_11110: LINEAR (0.0s)  running={'THEOREM': 521, 'LINEAR': 819, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1390] order5big_11118: THEOREM (18.6s)  running={'THEOREM': 522, 'LINEAR': 819, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1391] order5big_11126: LINEAR (0.0s)  running={'THEOREM': 522, 'LINEAR': 820, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1392] order5big_11134: LINEAR (0.0s)  running={'THEOREM': 522, 'LINEAR': 821, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1393] order5big_11142: THEOREM (62.4s)  running={'THEOREM': 523, 'LINEAR': 821, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1394] order5big_11150: THEOREM (60.7s)  running={'THEOREM': 524, 'LINEAR': 821, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1395] order5big_11158: LINEAR (0.0s)  running={'THEOREM': 524, 'LINEAR': 822, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1396] order5big_11166: LINEAR (0.0s)  running={'THEOREM': 524, 'LINEAR': 823, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1397] order5big_11174: THEOREM (60.2s)  running={'THEOREM': 525, 'LINEAR': 823, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1398] order5big_11182: LINEAR (0.0s)  running={'THEOREM': 525, 'LINEAR': 824, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1399] order5big_11190: LINEAR (0.0s)  running={'THEOREM': 525, 'LINEAR': 825, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1400] order5big_11198: THEOREM (60.2s)  running={'THEOREM': 526, 'LINEAR': 825, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1401] order5big_11206: THEOREM (60.2s)  running={'THEOREM': 527, 'LINEAR': 825, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1402] order5big_11214: THEOREM (60.2s)  running={'THEOREM': 528, 'LINEAR': 825, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1403] order5big_11222: THEOREM (60.6s)  running={'THEOREM': 529, 'LINEAR': 825, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1404] order5big_11230: LINEAR (0.0s)  running={'THEOREM': 529, 'LINEAR': 826, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1405] order5big_11238: LINEAR (0.0s)  running={'THEOREM': 529, 'LINEAR': 827, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1406] order5big_11246: LINEAR (0.0s)  running={'THEOREM': 529, 'LINEAR': 828, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1407] order5big_11254: LINEAR (0.0s)  running={'THEOREM': 529, 'LINEAR': 829, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1408] order5big_11262: THEOREM (60.2s)  running={'THEOREM': 530, 'LINEAR': 829, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1409] order5big_11270: LINEAR (0.0s)  running={'THEOREM': 530, 'LINEAR': 830, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1410] order5big_11278: THEOREM (60.2s)  running={'THEOREM': 531, 'LINEAR': 830, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1411] order5big_11286: THEOREM (60.2s)  running={'THEOREM': 532, 'LINEAR': 830, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1412] order5big_11294: LINEAR (0.0s)  running={'THEOREM': 532, 'LINEAR': 831, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1413] order5big_11302: THEOREM (199.9s)  running={'THEOREM': 533, 'LINEAR': 831, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1414] order5big_11310: THEOREM (60.3s)  running={'THEOREM': 534, 'LINEAR': 831, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1415] order5big_11318: THEOREM (2.3s)  running={'THEOREM': 535, 'LINEAR': 831, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1416] order5big_11326: THEOREM (60.3s)  running={'THEOREM': 536, 'LINEAR': 831, 'SOLVED_FMB': 42, 'HARD_NONLINEAR': 7}
[1417] order5big_11334: SOLVED_FMB (0.3s)  running={'THEOREM': 536, 'LINEAR': 831, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1418] order5big_11342: LINEAR (0.0s)  running={'THEOREM': 536, 'LINEAR': 832, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1419] order5big_11350: LINEAR (0.0s)  running={'THEOREM': 536, 'LINEAR': 833, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1420] order5big_11358: LINEAR (0.0s)  running={'THEOREM': 536, 'LINEAR': 834, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1421] order5big_11366: THEOREM (60.4s)  running={'THEOREM': 537, 'LINEAR': 834, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1422] order5big_11374: THEOREM (2.5s)  running={'THEOREM': 538, 'LINEAR': 834, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1423] order5big_11382: LINEAR (0.0s)  running={'THEOREM': 538, 'LINEAR': 835, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1424] order5big_11390: THEOREM (60.2s)  running={'THEOREM': 539, 'LINEAR': 835, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1425] order5big_11398: LINEAR (0.0s)  running={'THEOREM': 539, 'LINEAR': 836, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1426] order5big_11406: THEOREM (60.2s)  running={'THEOREM': 540, 'LINEAR': 836, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1427] order5big_11414: THEOREM (60.4s)  running={'THEOREM': 541, 'LINEAR': 836, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1428] order5big_11422: LINEAR (0.0s)  running={'THEOREM': 541, 'LINEAR': 837, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1429] order5big_11430: LINEAR (0.0s)  running={'THEOREM': 541, 'LINEAR': 838, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1430] order5big_11438: THEOREM (61.3s)  running={'THEOREM': 542, 'LINEAR': 838, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1431] order5big_11446: LINEAR (0.0s)  running={'THEOREM': 542, 'LINEAR': 839, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1432] order5big_11454: THEOREM (60.2s)  running={'THEOREM': 543, 'LINEAR': 839, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1433] order5big_11462: THEOREM (39.5s)  running={'THEOREM': 544, 'LINEAR': 839, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1434] order5big_11470: THEOREM (60.2s)  running={'THEOREM': 545, 'LINEAR': 839, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1435] order5big_11478: LINEAR (0.0s)  running={'THEOREM': 545, 'LINEAR': 840, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1436] order5big_11486: LINEAR (0.0s)  running={'THEOREM': 545, 'LINEAR': 841, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1437] order5big_11494: THEOREM (60.2s)  running={'THEOREM': 546, 'LINEAR': 841, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1438] order5big_11502: LINEAR (0.0s)  running={'THEOREM': 546, 'LINEAR': 842, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1439] order5big_11510: THEOREM (60.2s)  running={'THEOREM': 547, 'LINEAR': 842, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1440] order5big_11518: THEOREM (60.4s)  running={'THEOREM': 548, 'LINEAR': 842, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1441] order5big_11526: LINEAR (0.0s)  running={'THEOREM': 548, 'LINEAR': 843, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1442] order5big_11534: THEOREM (60.4s)  running={'THEOREM': 549, 'LINEAR': 843, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1443] order5big_11542: THEOREM (61.2s)  running={'THEOREM': 550, 'LINEAR': 843, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1444] order5big_11550: LINEAR (0.0s)  running={'THEOREM': 550, 'LINEAR': 844, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1445] order5big_11558: THEOREM (60.4s)  running={'THEOREM': 551, 'LINEAR': 844, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1446] order5big_11566: THEOREM (60.2s)  running={'THEOREM': 552, 'LINEAR': 844, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1447] order5big_11574: THEOREM (61.6s)  running={'THEOREM': 553, 'LINEAR': 844, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1448] order5big_11582: LINEAR (0.0s)  running={'THEOREM': 553, 'LINEAR': 845, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1449] order5big_11590: THEOREM (60.2s)  running={'THEOREM': 554, 'LINEAR': 845, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 7}
[1450] order5big_11598: SOLVED_FMB (12.9s)  running={'THEOREM': 554, 'LINEAR': 845, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1451] order5big_11606: LINEAR (0.0s)  running={'THEOREM': 554, 'LINEAR': 846, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1452] order5big_11614: LINEAR (0.0s)  running={'THEOREM': 554, 'LINEAR': 847, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1453] order5big_11622: THEOREM (60.2s)  running={'THEOREM': 555, 'LINEAR': 847, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1454] order5big_11630: THEOREM (60.2s)  running={'THEOREM': 556, 'LINEAR': 847, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1455] order5big_11638: LINEAR (0.0s)  running={'THEOREM': 556, 'LINEAR': 848, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1456] order5big_11646: THEOREM (60.2s)  running={'THEOREM': 557, 'LINEAR': 848, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1457] order5big_11654: THEOREM (60.2s)  running={'THEOREM': 558, 'LINEAR': 848, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1458] order5big_11662: THEOREM (60.2s)  running={'THEOREM': 559, 'LINEAR': 848, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1459] order5big_11670: THEOREM (60.2s)  running={'THEOREM': 560, 'LINEAR': 848, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1460] order5big_11678: LINEAR (0.0s)  running={'THEOREM': 560, 'LINEAR': 849, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1461] order5big_11686: THEOREM (60.2s)  running={'THEOREM': 561, 'LINEAR': 849, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1462] order5big_11694: LINEAR (0.0s)  running={'THEOREM': 561, 'LINEAR': 850, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1463] order5big_11702: LINEAR (0.0s)  running={'THEOREM': 561, 'LINEAR': 851, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1464] order5big_11710: LINEAR (0.0s)  running={'THEOREM': 561, 'LINEAR': 852, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
[1465] order5big_11718: LINEAR (0.0s)  running={'THEOREM': 561, 'LINEAR': 853, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 7}
