nohup: ignoring input
[1] order5big_0004: THEOREM (60.1s)  running={'THEOREM': 1}
[1533] order5big_12260: SOLVED_FMB (5.0s)  running={'THEOREM': 572, 'LINEAR': 894, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 7}
[1534] order5big_12268: LINEAR (0.0s)  running={'THEOREM': 572, 'LINEAR': 895, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 7}
[1535] order5big_12276: LINEAR (0.0s)  running={'THEOREM': 572, 'LINEAR': 896, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 7}
[1536] order5big_12284: THEOREM (60.2s)  running={'THEOREM': 573, 'LINEAR': 896, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 7}
[1537] order5big_12292: LINEAR (0.0s)  running={'THEOREM': 573, 'LINEAR': 897, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 7}
[1538] order5big_12300: THEOREM (60.2s)  running={'THEOREM': 574, 'LINEAR': 897, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 7}
[1539] order5big_12308: LINEAR (0.0s)  running={'THEOREM': 574, 'LINEAR': 898, 'SOLVED_FMB': 60, 'HARD_NONLINEAR': 7}
[1540] order5big_12316: SOLVED_FMB (1.9s)  running={'THEOREM': 574, 'LINEAR': 898, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1541] order5big_12324: LINEAR (0.0s)  running={'THEOREM': 574, 'LINEAR': 899, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1542] order5big_12332: THEOREM (60.6s)  running={'THEOREM': 575, 'LINEAR': 899, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1543] order5big_12340: THEOREM (60.1s)  running={'THEOREM': 576, 'LINEAR': 899, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1544] order5big_12348: THEOREM (60.2s)  running={'THEOREM': 577, 'LINEAR': 899, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1545] order5big_12356: LINEAR (0.0s)  running={'THEOREM': 577, 'LINEAR': 900, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1546] order5big_12364: THEOREM (60.4s)  running={'THEOREM': 578, 'LINEAR': 900, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1547] order5big_12372: THEOREM (60.2s)  running={'THEOREM': 579, 'LINEAR': 900, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1548] order5big_12380: LINEAR (0.0s)  running={'THEOREM': 579, 'LINEAR': 901, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1549] order5big_12388: LINEAR (0.0s)  running={'THEOREM': 579, 'LINEAR': 902, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1550] order5big_12396: THEOREM (72.9s)  running={'THEOREM': 580, 'LINEAR': 902, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1551] order5big_12404: THEOREM (60.2s)  running={'THEOREM': 581, 'LINEAR': 902, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1552] order5big_12412: THEOREM (60.2s)  running={'THEOREM': 582, 'LINEAR': 902, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1553] order5big_12420: THEOREM (60.2s)  running={'THEOREM': 583, 'LINEAR': 902, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1554] order5big_12428: LINEAR (0.0s)  running={'THEOREM': 583, 'LINEAR': 903, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1555] order5big_12436: THEOREM (60.2s)  running={'THEOREM': 584, 'LINEAR': 903, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1556] order5big_12444: THEOREM (73.5s)  running={'THEOREM': 585, 'LINEAR': 903, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1557] order5big_12452: LINEAR (0.0s)  running={'THEOREM': 585, 'LINEAR': 904, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1558] order5big_12460: LINEAR (0.0s)  running={'THEOREM': 585, 'LINEAR': 905, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1559] order5big_12468: LINEAR (0.0s)  running={'THEOREM': 585, 'LINEAR': 906, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1560] order5big_12476: LINEAR (0.0s)  running={'THEOREM': 585, 'LINEAR': 907, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1561] order5big_12484: LINEAR (0.0s)  running={'THEOREM': 585, 'LINEAR': 908, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1562] order5big_12492: THEOREM (60.2s)  running={'THEOREM': 586, 'LINEAR': 908, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1563] order5big_12500: THEOREM (60.2s)  running={'THEOREM': 587, 'LINEAR': 908, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1564] order5big_12508: LINEAR (0.0s)  running={'THEOREM': 587, 'LINEAR': 909, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1565] order5big_12516: LINEAR (0.0s)  running={'THEOREM': 587, 'LINEAR': 910, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1566] order5big_12524: THEOREM (62.9s)  running={'THEOREM': 588, 'LINEAR': 910, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1567] order5big_12532: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 911, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1568] order5big_12540: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 912, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1569] order5big_12548: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 913, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1570] order5big_12556: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 914, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1571] order5big_12564: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 915, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1572] order5big_12572: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 916, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1573] order5big_12580: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 917, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1574] order5big_12588: LINEAR (0.0s)  running={'THEOREM': 588, 'LINEAR': 918, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1575] order5big_12596: THEOREM (63.1s)  running={'THEOREM': 589, 'LINEAR': 918, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1576] order5big_12604: LINEAR (0.0s)  running={'THEOREM': 589, 'LINEAR': 919, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1577] order5big_12612: THEOREM (60.2s)  running={'THEOREM': 590, 'LINEAR': 919, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1578] order5big_12620: LINEAR (0.0s)  running={'THEOREM': 590, 'LINEAR': 920, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1579] order5big_12628: LINEAR (0.0s)  running={'THEOREM': 590, 'LINEAR': 921, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1580] order5big_12636: THEOREM (60.2s)  running={'THEOREM': 591, 'LINEAR': 921, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1581] order5big_12644: LINEAR (0.0s)  running={'THEOREM': 591, 'LINEAR': 922, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1582] order5big_12652: THEOREM (60.2s)  running={'THEOREM': 592, 'LINEAR': 922, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1583] order5big_12660: LINEAR (0.0s)  running={'THEOREM': 592, 'LINEAR': 923, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1584] order5big_12668: THEOREM (60.2s)  running={'THEOREM': 593, 'LINEAR': 923, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1585] order5big_12676: THEOREM (60.6s)  running={'THEOREM': 594, 'LINEAR': 923, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1586] order5big_12684: THEOREM (60.2s)  running={'THEOREM': 595, 'LINEAR': 923, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1587] order5big_12692: LINEAR (0.0s)  running={'THEOREM': 595, 'LINEAR': 924, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1588] order5big_12700: LINEAR (0.0s)  running={'THEOREM': 595, 'LINEAR': 925, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1589] order5big_12708: LINEAR (0.0s)  running={'THEOREM': 595, 'LINEAR': 926, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1590] order5big_12716: THEOREM (60.2s)  running={'THEOREM': 596, 'LINEAR': 926, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1591] order5big_12724: LINEAR (0.0s)  running={'THEOREM': 596, 'LINEAR': 927, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1592] order5big_12732: LINEAR (0.0s)  running={'THEOREM': 596, 'LINEAR': 928, 'SOLVED_FMB': 61, 'HARD_NONLINEAR': 7}
[1593] order5big_12740: SOLVED_FMB (1.1s)  running={'THEOREM': 596, 'LINEAR': 928, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1594] order5big_12748: LINEAR (0.0s)  running={'THEOREM': 596, 'LINEAR': 929, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1595] order5big_12756: THEOREM (60.2s)  running={'THEOREM': 597, 'LINEAR': 929, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1596] order5big_12764: THEOREM (60.2s)  running={'THEOREM': 598, 'LINEAR': 929, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1597] order5big_12772: LINEAR (0.0s)  running={'THEOREM': 598, 'LINEAR': 930, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1598] order5big_12780: THEOREM (60.2s)  running={'THEOREM': 599, 'LINEAR': 930, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1599] order5big_12788: THEOREM (60.3s)  running={'THEOREM': 600, 'LINEAR': 930, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1600] order5big_12796: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 931, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1601] order5big_12804: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 932, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1602] order5big_12812: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 933, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1603] order5big_12820: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 934, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1604] order5big_12828: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 935, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1605] order5big_12836: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 936, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1606] order5big_12844: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 937, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1607] order5big_12852: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 938, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1608] order5big_12860: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 939, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1609] order5big_12868: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 940, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1610] order5big_12876: LINEAR (0.0s)  running={'THEOREM': 600, 'LINEAR': 941, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1611] order5big_12884: THEOREM (60.2s)  running={'THEOREM': 601, 'LINEAR': 941, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1612] order5big_12892: LINEAR (0.0s)  running={'THEOREM': 601, 'LINEAR': 942, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1613] order5big_12900: LINEAR (0.0s)  running={'THEOREM': 601, 'LINEAR': 943, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1614] order5big_12908: THEOREM (60.3s)  running={'THEOREM': 602, 'LINEAR': 943, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1615] order5big_12916: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 944, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1616] order5big_12924: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 945, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1617] order5big_12932: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 946, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1618] order5big_12940: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 947, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1619] order5big_12948: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 948, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1620] order5big_12956: THEOREM (60.5s)  running={'THEOREM': 603, 'LINEAR': 948, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1621] order5big_12964: LINEAR (0.0s)  running={'THEOREM': 603, 'LINEAR': 949, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1622] order5big_12972: LINEAR (0.0s)  running={'THEOREM': 603, 'LINEAR': 950, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1623] order5big_12980: LINEAR (0.0s)  running={'THEOREM': 603, 'LINEAR': 951, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1624] order5big_12988: LINEAR (0.0s)  running={'THEOREM': 603, 'LINEAR': 952, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1625] order5big_12996: THEOREM (60.3s)  running={'THEOREM': 604, 'LINEAR': 952, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1626] order5big_13004: LINEAR (0.0s)  running={'THEOREM': 604, 'LINEAR': 953, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1627] order5big_13012: THEOREM (61.2s)  running={'THEOREM': 605, 'LINEAR': 953, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1628] order5big_13020: THEOREM (60.2s)  running={'THEOREM': 606, 'LINEAR': 953, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1629] order5big_13028: THEOREM (72.8s)  running={'THEOREM': 607, 'LINEAR': 953, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1630] order5big_13036: THEOREM (60.2s)  running={'THEOREM': 608, 'LINEAR': 953, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1631] order5big_13044: LINEAR (0.0s)  running={'THEOREM': 608, 'LINEAR': 954, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1632] order5big_13052: THEOREM (61.9s)  running={'THEOREM': 609, 'LINEAR': 954, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1633] order5big_13060: LINEAR (0.0s)  running={'THEOREM': 609, 'LINEAR': 955, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1634] order5big_13068: THEOREM (60.5s)  running={'THEOREM': 610, 'LINEAR': 955, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1635] order5big_13076: THEOREM (60.2s)  running={'THEOREM': 611, 'LINEAR': 955, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1636] order5big_13084: THEOREM (65.3s)  running={'THEOREM': 612, 'LINEAR': 955, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1637] order5big_13092: THEOREM (60.5s)  running={'THEOREM': 613, 'LINEAR': 955, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1638] order5big_13100: LINEAR (0.0s)  running={'THEOREM': 613, 'LINEAR': 956, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1639] order5big_13108: THEOREM (60.2s)  running={'THEOREM': 614, 'LINEAR': 956, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1640] order5big_13116: THEOREM (60.7s)  running={'THEOREM': 615, 'LINEAR': 956, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1641] order5big_13124: LINEAR (0.0s)  running={'THEOREM': 615, 'LINEAR': 957, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1642] order5big_13132: LINEAR (0.0s)  running={'THEOREM': 615, 'LINEAR': 958, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1643] order5big_13140: THEOREM (60.2s)  running={'THEOREM': 616, 'LINEAR': 958, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1644] order5big_13148: LINEAR (0.0s)  running={'THEOREM': 616, 'LINEAR': 959, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1645] order5big_13156: LINEAR (0.0s)  running={'THEOREM': 616, 'LINEAR': 960, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1646] order5big_13164: LINEAR (0.0s)  running={'THEOREM': 616, 'LINEAR': 961, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1647] order5big_13172: LINEAR (0.0s)  running={'THEOREM': 616, 'LINEAR': 962, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1648] order5big_13180: LINEAR (0.0s)  running={'THEOREM': 616, 'LINEAR': 963, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1649] order5big_13188: THEOREM (60.4s)  running={'THEOREM': 617, 'LINEAR': 963, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1650] order5big_13196: LINEAR (0.0s)  running={'THEOREM': 617, 'LINEAR': 964, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1651] order5big_13204: THEOREM (60.5s)  running={'THEOREM': 618, 'LINEAR': 964, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1652] order5big_13212: THEOREM (60.2s)  running={'THEOREM': 619, 'LINEAR': 964, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1653] order5big_13220: THEOREM (60.2s)  running={'THEOREM': 620, 'LINEAR': 964, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1654] order5big_13228: THEOREM (60.4s)  running={'THEOREM': 621, 'LINEAR': 964, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1655] order5big_13236: LINEAR (0.0s)  running={'THEOREM': 621, 'LINEAR': 965, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1656] order5big_13244: LINEAR (0.0s)  running={'THEOREM': 621, 'LINEAR': 966, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1657] order5big_13252: LINEAR (0.0s)  running={'THEOREM': 621, 'LINEAR': 967, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1658] order5big_13260: THEOREM (60.2s)  running={'THEOREM': 622, 'LINEAR': 967, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1659] order5big_13268: LINEAR (0.0s)  running={'THEOREM': 622, 'LINEAR': 968, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1660] order5big_13276: LINEAR (0.0s)  running={'THEOREM': 622, 'LINEAR': 969, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1661] order5big_13284: LINEAR (0.0s)  running={'THEOREM': 622, 'LINEAR': 970, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1662] order5big_13292: LINEAR (0.0s)  running={'THEOREM': 622, 'LINEAR': 971, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1663] order5big_13300: LINEAR (0.0s)  running={'THEOREM': 622, 'LINEAR': 972, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1664] order5big_13308: LINEAR (0.0s)  running={'THEOREM': 622, 'LINEAR': 973, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1665] order5big_13316: THEOREM (60.2s)  running={'THEOREM': 623, 'LINEAR': 973, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1666] order5big_13324: LINEAR (0.0s)  running={'THEOREM': 623, 'LINEAR': 974, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1667] order5big_13332: THEOREM (60.3s)  running={'THEOREM': 624, 'LINEAR': 974, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1668] order5big_13340: LINEAR (0.0s)  running={'THEOREM': 624, 'LINEAR': 975, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1669] order5big_13348: THEOREM (7.5s)  running={'THEOREM': 625, 'LINEAR': 975, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1670] order5big_13356: LINEAR (0.0s)  running={'THEOREM': 625, 'LINEAR': 976, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1671] order5big_13364: THEOREM (60.2s)  running={'THEOREM': 626, 'LINEAR': 976, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1672] order5big_13372: LINEAR (0.0s)  running={'THEOREM': 626, 'LINEAR': 977, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1673] order5big_13380: LINEAR (0.0s)  running={'THEOREM': 626, 'LINEAR': 978, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1674] order5big_13388: THEOREM (62.0s)  running={'THEOREM': 627, 'LINEAR': 978, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1675] order5big_13396: LINEAR (0.0s)  running={'THEOREM': 627, 'LINEAR': 979, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1676] order5big_13404: THEOREM (60.2s)  running={'THEOREM': 628, 'LINEAR': 979, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1677] order5big_13412: LINEAR (0.0s)  running={'THEOREM': 628, 'LINEAR': 980, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1678] order5big_13420: THEOREM (3.0s)  running={'THEOREM': 629, 'LINEAR': 980, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1679] order5big_13428: LINEAR (0.0s)  running={'THEOREM': 629, 'LINEAR': 981, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1680] order5big_13436: THEOREM (60.2s)  running={'THEOREM': 630, 'LINEAR': 981, 'SOLVED_FMB': 62, 'HARD_NONLINEAR': 7}
[1681] order5big_13444: SOLVED_FMB (2.1s)  running={'THEOREM': 630, 'LINEAR': 981, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1682] order5big_13452: LINEAR (0.0s)  running={'THEOREM': 630, 'LINEAR': 982, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1683] order5big_13460: LINEAR (0.0s)  running={'THEOREM': 630, 'LINEAR': 983, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1684] order5big_13468: THEOREM (60.2s)  running={'THEOREM': 631, 'LINEAR': 983, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1685] order5big_13476: LINEAR (0.0s)  running={'THEOREM': 631, 'LINEAR': 984, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1686] order5big_13484: THEOREM (62.0s)  running={'THEOREM': 632, 'LINEAR': 984, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1687] order5big_13492: THEOREM (60.5s)  running={'THEOREM': 633, 'LINEAR': 984, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1688] order5big_13500: LINEAR (0.0s)  running={'THEOREM': 633, 'LINEAR': 985, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1689] order5big_13508: LINEAR (0.0s)  running={'THEOREM': 633, 'LINEAR': 986, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1690] order5big_13516: THEOREM (62.1s)  running={'THEOREM': 634, 'LINEAR': 986, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1691] order5big_13524: THEOREM (60.6s)  running={'THEOREM': 635, 'LINEAR': 986, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1692] order5big_13532: LINEAR (0.0s)  running={'THEOREM': 635, 'LINEAR': 987, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1693] order5big_13540: LINEAR (0.0s)  running={'THEOREM': 635, 'LINEAR': 988, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1694] order5big_13548: LINEAR (0.0s)  running={'THEOREM': 635, 'LINEAR': 989, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1695] order5big_13556: THEOREM (60.2s)  running={'THEOREM': 636, 'LINEAR': 989, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1696] order5big_13564: LINEAR (0.0s)  running={'THEOREM': 636, 'LINEAR': 990, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1697] order5big_13572: LINEAR (0.0s)  running={'THEOREM': 636, 'LINEAR': 991, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1698] order5big_13580: THEOREM (60.2s)  running={'THEOREM': 637, 'LINEAR': 991, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1699] order5big_13588: THEOREM (60.7s)  running={'THEOREM': 638, 'LINEAR': 991, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1700] order5big_13596: THEOREM (60.1s)  running={'THEOREM': 639, 'LINEAR': 991, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1701] order5big_13604: THEOREM (60.2s)  running={'THEOREM': 640, 'LINEAR': 991, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1702] order5big_13612: LINEAR (0.0s)  running={'THEOREM': 640, 'LINEAR': 992, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1703] order5big_13620: LINEAR (0.0s)  running={'THEOREM': 640, 'LINEAR': 993, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1704] order5big_13628: LINEAR (0.0s)  running={'THEOREM': 640, 'LINEAR': 994, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1705] order5big_13636: LINEAR (0.0s)  running={'THEOREM': 640, 'LINEAR': 995, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1706] order5big_13644: LINEAR (0.0s)  running={'THEOREM': 640, 'LINEAR': 996, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1707] order5big_13652: LINEAR (0.0s)  running={'THEOREM': 640, 'LINEAR': 997, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
[1708] order5big_13660: LINEAR (0.0s)  running={'THEOREM': 640, 'LINEAR': 998, 'SOLVED_FMB': 63, 'HARD_NONLINEAR': 7}
