nohup: ignoring input
[1] order5big_0002: THEOREM (62.2s)  running={'THEOREM': 1}
[1469] order5big_11746: LINEAR (0.0s)  running={'THEOREM': 565, 'LINEAR': 864, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 3}
[1470] order5big_11754: HARD_NONLINEAR (120.1s)  running={'THEOREM': 565, 'LINEAR': 864, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1471] order5big_11762: THEOREM (73.1s)  running={'THEOREM': 566, 'LINEAR': 864, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1472] order5big_11770: LINEAR (0.0s)  running={'THEOREM': 566, 'LINEAR': 865, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1473] order5big_11778: LINEAR (0.0s)  running={'THEOREM': 566, 'LINEAR': 866, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1474] order5big_11786: LINEAR (0.0s)  running={'THEOREM': 566, 'LINEAR': 867, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1475] order5big_11794: THEOREM (62.7s)  running={'THEOREM': 567, 'LINEAR': 867, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1476] order5big_11802: LINEAR (0.0s)  running={'THEOREM': 567, 'LINEAR': 868, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1477] order5big_11810: THEOREM (60.2s)  running={'THEOREM': 568, 'LINEAR': 868, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1478] order5big_11818: LINEAR (0.0s)  running={'THEOREM': 568, 'LINEAR': 869, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1479] order5big_11826: LINEAR (0.0s)  running={'THEOREM': 568, 'LINEAR': 870, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1480] order5big_11834: LINEAR (0.0s)  running={'THEOREM': 568, 'LINEAR': 871, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1481] order5big_11842: THEOREM (60.2s)  running={'THEOREM': 569, 'LINEAR': 871, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1482] order5big_11850: LINEAR (0.0s)  running={'THEOREM': 569, 'LINEAR': 872, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1483] order5big_11858: THEOREM (60.2s)  running={'THEOREM': 570, 'LINEAR': 872, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1484] order5big_11866: LINEAR (0.0s)  running={'THEOREM': 570, 'LINEAR': 873, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1485] order5big_11874: THEOREM (60.2s)  running={'THEOREM': 571, 'LINEAR': 873, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1486] order5big_11882: THEOREM (60.2s)  running={'THEOREM': 572, 'LINEAR': 873, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1487] order5big_11890: LINEAR (0.0s)  running={'THEOREM': 572, 'LINEAR': 874, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1488] order5big_11898: LINEAR (0.0s)  running={'THEOREM': 572, 'LINEAR': 875, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1489] order5big_11906: THEOREM (60.2s)  running={'THEOREM': 573, 'LINEAR': 875, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1490] order5big_11914: LINEAR (0.0s)  running={'THEOREM': 573, 'LINEAR': 876, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1491] order5big_11922: LINEAR (0.0s)  running={'THEOREM': 573, 'LINEAR': 877, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1492] order5big_11930: THEOREM (60.2s)  running={'THEOREM': 574, 'LINEAR': 877, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1493] order5big_11938: LINEAR (0.0s)  running={'THEOREM': 574, 'LINEAR': 878, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1494] order5big_11946: LINEAR (0.0s)  running={'THEOREM': 574, 'LINEAR': 879, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1495] order5big_11954: THEOREM (60.2s)  running={'THEOREM': 575, 'LINEAR': 879, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1496] order5big_11962: LINEAR (0.0s)  running={'THEOREM': 575, 'LINEAR': 880, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1497] order5big_11970: LINEAR (0.0s)  running={'THEOREM': 575, 'LINEAR': 881, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1498] order5big_11978: LINEAR (0.0s)  running={'THEOREM': 575, 'LINEAR': 882, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1499] order5big_11986: THEOREM (60.4s)  running={'THEOREM': 576, 'LINEAR': 882, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1500] order5big_11994: THEOREM (60.3s)  running={'THEOREM': 577, 'LINEAR': 882, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1501] order5big_12002: LINEAR (0.0s)  running={'THEOREM': 577, 'LINEAR': 883, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1502] order5big_12010: THEOREM (60.2s)  running={'THEOREM': 578, 'LINEAR': 883, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1503] order5big_12018: THEOREM (0.1s)  running={'THEOREM': 579, 'LINEAR': 883, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1504] order5big_12026: THEOREM (60.2s)  running={'THEOREM': 580, 'LINEAR': 883, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1505] order5big_12034: LINEAR (0.0s)  running={'THEOREM': 580, 'LINEAR': 884, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1506] order5big_12042: THEOREM (60.2s)  running={'THEOREM': 581, 'LINEAR': 884, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1507] order5big_12050: THEOREM (61.2s)  running={'THEOREM': 582, 'LINEAR': 884, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1508] order5big_12058: THEOREM (62.7s)  running={'THEOREM': 583, 'LINEAR': 884, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1509] order5big_12066: LINEAR (0.0s)  running={'THEOREM': 583, 'LINEAR': 885, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1510] order5big_12074: THEOREM (60.2s)  running={'THEOREM': 584, 'LINEAR': 885, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1511] order5big_12082: THEOREM (60.2s)  running={'THEOREM': 585, 'LINEAR': 885, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1512] order5big_12090: LINEAR (0.0s)  running={'THEOREM': 585, 'LINEAR': 886, 'SOLVED_FMB': 37, 'HARD_NONLINEAR': 4}
[1513] order5big_12098: SOLVED_FMB (11.7s)  running={'THEOREM': 585, 'LINEAR': 886, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1514] order5big_12106: THEOREM (60.2s)  running={'THEOREM': 586, 'LINEAR': 886, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1515] order5big_12114: LINEAR (0.0s)  running={'THEOREM': 586, 'LINEAR': 887, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1516] order5big_12122: LINEAR (0.0s)  running={'THEOREM': 586, 'LINEAR': 888, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1517] order5big_12130: THEOREM (102.2s)  running={'THEOREM': 587, 'LINEAR': 888, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1518] order5big_12138: LINEAR (0.0s)  running={'THEOREM': 587, 'LINEAR': 889, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1519] order5big_12146: LINEAR (0.0s)  running={'THEOREM': 587, 'LINEAR': 890, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1520] order5big_12154: LINEAR (0.0s)  running={'THEOREM': 587, 'LINEAR': 891, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1521] order5big_12162: LINEAR (0.0s)  running={'THEOREM': 587, 'LINEAR': 892, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1522] order5big_12170: THEOREM (60.2s)  running={'THEOREM': 588, 'LINEAR': 892, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1523] order5big_12178: THEOREM (60.2s)  running={'THEOREM': 589, 'LINEAR': 892, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1524] order5big_12186: LINEAR (0.0s)  running={'THEOREM': 589, 'LINEAR': 893, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1525] order5big_12194: LINEAR (0.0s)  running={'THEOREM': 589, 'LINEAR': 894, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1526] order5big_12202: THEOREM (60.9s)  running={'THEOREM': 590, 'LINEAR': 894, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1527] order5big_12210: LINEAR (0.0s)  running={'THEOREM': 590, 'LINEAR': 895, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1528] order5big_12218: THEOREM (60.3s)  running={'THEOREM': 591, 'LINEAR': 895, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1529] order5big_12226: LINEAR (0.0s)  running={'THEOREM': 591, 'LINEAR': 896, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1530] order5big_12234: THEOREM (60.2s)  running={'THEOREM': 592, 'LINEAR': 896, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1531] order5big_12242: THEOREM (60.4s)  running={'THEOREM': 593, 'LINEAR': 896, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1532] order5big_12250: THEOREM (60.4s)  running={'THEOREM': 594, 'LINEAR': 896, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1533] order5big_12258: THEOREM (60.2s)  running={'THEOREM': 595, 'LINEAR': 896, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1534] order5big_12266: THEOREM (60.4s)  running={'THEOREM': 596, 'LINEAR': 896, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1535] order5big_12274: THEOREM (60.4s)  running={'THEOREM': 597, 'LINEAR': 896, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1536] order5big_12282: LINEAR (0.0s)  running={'THEOREM': 597, 'LINEAR': 897, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1537] order5big_12290: THEOREM (60.2s)  running={'THEOREM': 598, 'LINEAR': 897, 'SOLVED_FMB': 38, 'HARD_NONLINEAR': 4}
[1538] order5big_12298: SOLVED_FMB (51.2s)  running={'THEOREM': 598, 'LINEAR': 897, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1539] order5big_12306: LINEAR (0.0s)  running={'THEOREM': 598, 'LINEAR': 898, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1540] order5big_12314: THEOREM (60.2s)  running={'THEOREM': 599, 'LINEAR': 898, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1541] order5big_12322: LINEAR (0.0s)  running={'THEOREM': 599, 'LINEAR': 899, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1542] order5big_12330: THEOREM (60.4s)  running={'THEOREM': 600, 'LINEAR': 899, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1543] order5big_12338: THEOREM (60.2s)  running={'THEOREM': 601, 'LINEAR': 899, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1544] order5big_12346: LINEAR (0.0s)  running={'THEOREM': 601, 'LINEAR': 900, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1545] order5big_12354: THEOREM (60.2s)  running={'THEOREM': 602, 'LINEAR': 900, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1546] order5big_12362: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 901, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1547] order5big_12370: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 902, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1548] order5big_12378: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 903, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1549] order5big_12386: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 904, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1550] order5big_12394: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 905, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1551] order5big_12402: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 906, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1552] order5big_12410: LINEAR (0.0s)  running={'THEOREM': 602, 'LINEAR': 907, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1553] order5big_12418: THEOREM (3.1s)  running={'THEOREM': 603, 'LINEAR': 907, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1554] order5big_12426: LINEAR (0.0s)  running={'THEOREM': 603, 'LINEAR': 908, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1555] order5big_12434: THEOREM (60.2s)  running={'THEOREM': 604, 'LINEAR': 908, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1556] order5big_12442: LINEAR (0.0s)  running={'THEOREM': 604, 'LINEAR': 909, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1557] order5big_12450: LINEAR (0.0s)  running={'THEOREM': 604, 'LINEAR': 910, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1558] order5big_12458: THEOREM (60.2s)  running={'THEOREM': 605, 'LINEAR': 910, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1559] order5big_12466: LINEAR (0.0s)  running={'THEOREM': 605, 'LINEAR': 911, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1560] order5big_12474: LINEAR (0.0s)  running={'THEOREM': 605, 'LINEAR': 912, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1561] order5big_12482: LINEAR (0.0s)  running={'THEOREM': 605, 'LINEAR': 913, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1562] order5big_12490: THEOREM (60.2s)  running={'THEOREM': 606, 'LINEAR': 913, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1563] order5big_12498: LINEAR (0.0s)  running={'THEOREM': 606, 'LINEAR': 914, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1564] order5big_12506: THEOREM (60.2s)  running={'THEOREM': 607, 'LINEAR': 914, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1565] order5big_12514: THEOREM (61.7s)  running={'THEOREM': 608, 'LINEAR': 914, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1566] order5big_12522: LINEAR (0.0s)  running={'THEOREM': 608, 'LINEAR': 915, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1567] order5big_12530: THEOREM (60.4s)  running={'THEOREM': 609, 'LINEAR': 915, 'SOLVED_FMB': 39, 'HARD_NONLINEAR': 4}
[1568] order5big_12538: SOLVED_FMB (13.1s)  running={'THEOREM': 609, 'LINEAR': 915, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1569] order5big_12546: THEOREM (72.9s)  running={'THEOREM': 610, 'LINEAR': 915, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1570] order5big_12554: LINEAR (0.0s)  running={'THEOREM': 610, 'LINEAR': 916, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1571] order5big_12562: LINEAR (0.0s)  running={'THEOREM': 610, 'LINEAR': 917, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1572] order5big_12570: LINEAR (0.0s)  running={'THEOREM': 610, 'LINEAR': 918, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1573] order5big_12578: THEOREM (60.6s)  running={'THEOREM': 611, 'LINEAR': 918, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1574] order5big_12586: THEOREM (64.0s)  running={'THEOREM': 612, 'LINEAR': 918, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1575] order5big_12594: THEOREM (60.2s)  running={'THEOREM': 613, 'LINEAR': 918, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1576] order5big_12602: LINEAR (0.0s)  running={'THEOREM': 613, 'LINEAR': 919, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1577] order5big_12610: LINEAR (0.0s)  running={'THEOREM': 613, 'LINEAR': 920, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1578] order5big_12618: LINEAR (0.0s)  running={'THEOREM': 613, 'LINEAR': 921, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1579] order5big_12626: THEOREM (60.2s)  running={'THEOREM': 614, 'LINEAR': 921, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1580] order5big_12634: THEOREM (60.8s)  running={'THEOREM': 615, 'LINEAR': 921, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1581] order5big_12642: LINEAR (0.0s)  running={'THEOREM': 615, 'LINEAR': 922, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1582] order5big_12650: LINEAR (0.0s)  running={'THEOREM': 615, 'LINEAR': 923, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1583] order5big_12658: LINEAR (0.0s)  running={'THEOREM': 615, 'LINEAR': 924, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1584] order5big_12666: THEOREM (60.2s)  running={'THEOREM': 616, 'LINEAR': 924, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1585] order5big_12674: THEOREM (60.4s)  running={'THEOREM': 617, 'LINEAR': 924, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1586] order5big_12682: LINEAR (0.0s)  running={'THEOREM': 617, 'LINEAR': 925, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1587] order5big_12690: LINEAR (0.0s)  running={'THEOREM': 617, 'LINEAR': 926, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1588] order5big_12698: LINEAR (0.0s)  running={'THEOREM': 617, 'LINEAR': 927, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1589] order5big_12706: LINEAR (0.0s)  running={'THEOREM': 617, 'LINEAR': 928, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1590] order5big_12714: LINEAR (0.0s)  running={'THEOREM': 617, 'LINEAR': 929, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1591] order5big_12722: THEOREM (64.0s)  running={'THEOREM': 618, 'LINEAR': 929, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1592] order5big_12730: LINEAR (0.0s)  running={'THEOREM': 618, 'LINEAR': 930, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1593] order5big_12738: THEOREM (73.8s)  running={'THEOREM': 619, 'LINEAR': 930, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1594] order5big_12746: THEOREM (60.5s)  running={'THEOREM': 620, 'LINEAR': 930, 'SOLVED_FMB': 40, 'HARD_NONLINEAR': 4}
[1595] order5big_12754: SOLVED_FMB (2.0s)  running={'THEOREM': 620, 'LINEAR': 930, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1596] order5big_12762: LINEAR (0.0s)  running={'THEOREM': 620, 'LINEAR': 931, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1597] order5big_12770: THEOREM (60.3s)  running={'THEOREM': 621, 'LINEAR': 931, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1598] order5big_12778: THEOREM (60.6s)  running={'THEOREM': 622, 'LINEAR': 931, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1599] order5big_12786: THEOREM (60.2s)  running={'THEOREM': 623, 'LINEAR': 931, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1600] order5big_12794: LINEAR (0.0s)  running={'THEOREM': 623, 'LINEAR': 932, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1601] order5big_12802: LINEAR (0.0s)  running={'THEOREM': 623, 'LINEAR': 933, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1602] order5big_12810: LINEAR (0.0s)  running={'THEOREM': 623, 'LINEAR': 934, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1603] order5big_12818: LINEAR (0.0s)  running={'THEOREM': 623, 'LINEAR': 935, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1604] order5big_12826: THEOREM (60.4s)  running={'THEOREM': 624, 'LINEAR': 935, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1605] order5big_12834: LINEAR (0.0s)  running={'THEOREM': 624, 'LINEAR': 936, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1606] order5big_12842: THEOREM (60.2s)  running={'THEOREM': 625, 'LINEAR': 936, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1607] order5big_12850: LINEAR (0.0s)  running={'THEOREM': 625, 'LINEAR': 937, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1608] order5big_12858: THEOREM (60.2s)  running={'THEOREM': 626, 'LINEAR': 937, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1609] order5big_12866: THEOREM (63.1s)  running={'THEOREM': 627, 'LINEAR': 937, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1610] order5big_12874: LINEAR (0.0s)  running={'THEOREM': 627, 'LINEAR': 938, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1611] order5big_12882: THEOREM (60.2s)  running={'THEOREM': 628, 'LINEAR': 938, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1612] order5big_12890: LINEAR (0.0s)  running={'THEOREM': 628, 'LINEAR': 939, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1613] order5big_12898: THEOREM (60.2s)  running={'THEOREM': 629, 'LINEAR': 939, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1614] order5big_12906: LINEAR (0.0s)  running={'THEOREM': 629, 'LINEAR': 940, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1615] order5big_12914: THEOREM (21.5s)  running={'THEOREM': 630, 'LINEAR': 940, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1616] order5big_12922: LINEAR (0.0s)  running={'THEOREM': 630, 'LINEAR': 941, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1617] order5big_12930: LINEAR (0.0s)  running={'THEOREM': 630, 'LINEAR': 942, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1618] order5big_12938: LINEAR (0.0s)  running={'THEOREM': 630, 'LINEAR': 943, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1619] order5big_12946: THEOREM (60.2s)  running={'THEOREM': 631, 'LINEAR': 943, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1620] order5big_12954: LINEAR (0.0s)  running={'THEOREM': 631, 'LINEAR': 944, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1621] order5big_12962: THEOREM (60.6s)  running={'THEOREM': 632, 'LINEAR': 944, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1622] order5big_12970: THEOREM (61.1s)  running={'THEOREM': 633, 'LINEAR': 944, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1623] order5big_12978: LINEAR (0.0s)  running={'THEOREM': 633, 'LINEAR': 945, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1624] order5big_12986: LINEAR (0.0s)  running={'THEOREM': 633, 'LINEAR': 946, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1625] order5big_12994: THEOREM (60.2s)  running={'THEOREM': 634, 'LINEAR': 946, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1626] order5big_13002: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 947, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1627] order5big_13010: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 948, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1628] order5big_13018: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 949, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1629] order5big_13026: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 950, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1630] order5big_13034: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 951, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1631] order5big_13042: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 952, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1632] order5big_13050: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 953, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1633] order5big_13058: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 954, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1634] order5big_13066: LINEAR (0.0s)  running={'THEOREM': 634, 'LINEAR': 955, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1635] order5big_13074: THEOREM (60.2s)  running={'THEOREM': 635, 'LINEAR': 955, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1636] order5big_13082: LINEAR (0.0s)  running={'THEOREM': 635, 'LINEAR': 956, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1637] order5big_13090: THEOREM (0.9s)  running={'THEOREM': 636, 'LINEAR': 956, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1638] order5big_13098: THEOREM (60.2s)  running={'THEOREM': 637, 'LINEAR': 956, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1639] order5big_13106: LINEAR (0.0s)  running={'THEOREM': 637, 'LINEAR': 957, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1640] order5big_13114: LINEAR (0.0s)  running={'THEOREM': 637, 'LINEAR': 958, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1641] order5big_13122: LINEAR (0.0s)  running={'THEOREM': 637, 'LINEAR': 959, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1642] order5big_13130: THEOREM (60.5s)  running={'THEOREM': 638, 'LINEAR': 959, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1643] order5big_13138: LINEAR (0.0s)  running={'THEOREM': 638, 'LINEAR': 960, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
[1644] order5big_13146: THEOREM (60.2s)  running={'THEOREM': 639, 'LINEAR': 960, 'SOLVED_FMB': 41, 'HARD_NONLINEAR': 4}
