nohup: ignoring input
[1] order5big_0005: LINEAR (0.0s)  running={'LINEAR': 1}
[1205] order5big_9637: THEOREM (60.7s)  running={'LINEAR': 688, 'THEOREM': 470, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 4}
[1206] order5big_9645: LINEAR (0.0s)  running={'LINEAR': 689, 'THEOREM': 470, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 4}
[1207] order5big_9653: LINEAR (0.0s)  running={'LINEAR': 690, 'THEOREM': 470, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 4}
[1208] order5big_9661: THEOREM (60.3s)  running={'LINEAR': 690, 'THEOREM': 471, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 4}
[1209] order5big_9669: LINEAR (0.0s)  running={'LINEAR': 691, 'THEOREM': 471, 'SOLVED_FMB': 43, 'HARD_NONLINEAR': 4}
[1210] order5big_9677: SOLVED_FMB (0.1s)  running={'LINEAR': 691, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1211] order5big_9685: LINEAR (0.0s)  running={'LINEAR': 692, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1212] order5big_9693: LINEAR (0.0s)  running={'LINEAR': 693, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1213] order5big_9701: LINEAR (0.0s)  running={'LINEAR': 694, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1214] order5big_9709: LINEAR (0.0s)  running={'LINEAR': 695, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1215] order5big_9717: LINEAR (0.0s)  running={'LINEAR': 696, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1216] order5big_9725: LINEAR (0.0s)  running={'LINEAR': 697, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1217] order5big_9733: LINEAR (0.0s)  running={'LINEAR': 698, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1218] order5big_9741: LINEAR (0.0s)  running={'LINEAR': 699, 'THEOREM': 471, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1219] order5big_9749: THEOREM (60.2s)  running={'LINEAR': 699, 'THEOREM': 472, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1220] order5big_9757: THEOREM (61.4s)  running={'LINEAR': 699, 'THEOREM': 473, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1221] order5big_9765: THEOREM (60.2s)  running={'LINEAR': 699, 'THEOREM': 474, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1222] order5big_9773: LINEAR (0.0s)  running={'LINEAR': 700, 'THEOREM': 474, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1223] order5big_9781: THEOREM (60.6s)  running={'LINEAR': 700, 'THEOREM': 475, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1224] order5big_9789: LINEAR (0.0s)  running={'LINEAR': 701, 'THEOREM': 475, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1225] order5big_9797: THEOREM (60.3s)  running={'LINEAR': 701, 'THEOREM': 476, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1226] order5big_9805: LINEAR (0.0s)  running={'LINEAR': 702, 'THEOREM': 476, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1227] order5big_9813: LINEAR (0.0s)  running={'LINEAR': 703, 'THEOREM': 476, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1228] order5big_9821: THEOREM (60.3s)  running={'LINEAR': 703, 'THEOREM': 477, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1229] order5big_9829: LINEAR (0.0s)  running={'LINEAR': 704, 'THEOREM': 477, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1230] order5big_9837: LINEAR (0.0s)  running={'LINEAR': 705, 'THEOREM': 477, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1231] order5big_9845: THEOREM (60.5s)  running={'LINEAR': 705, 'THEOREM': 478, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1232] order5big_9853: LINEAR (0.0s)  running={'LINEAR': 706, 'THEOREM': 478, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1233] order5big_9861: LINEAR (0.0s)  running={'LINEAR': 707, 'THEOREM': 478, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1234] order5big_9869: LINEAR (0.0s)  running={'LINEAR': 708, 'THEOREM': 478, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1235] order5big_9877: LINEAR (0.0s)  running={'LINEAR': 709, 'THEOREM': 478, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1236] order5big_9885: THEOREM (72.7s)  running={'LINEAR': 709, 'THEOREM': 479, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1237] order5big_9893: LINEAR (0.0s)  running={'LINEAR': 710, 'THEOREM': 479, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1238] order5big_9901: THEOREM (60.3s)  running={'LINEAR': 710, 'THEOREM': 480, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1239] order5big_9909: THEOREM (60.4s)  running={'LINEAR': 710, 'THEOREM': 481, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1240] order5big_9917: THEOREM (60.2s)  running={'LINEAR': 710, 'THEOREM': 482, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1241] order5big_9925: LINEAR (0.0s)  running={'LINEAR': 711, 'THEOREM': 482, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 4}
[1242] order5big_9933: HARD_NONLINEAR (120.1s)  running={'LINEAR': 711, 'THEOREM': 482, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 5}
[1243] order5big_9941: LINEAR (0.0s)  running={'LINEAR': 712, 'THEOREM': 482, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 5}
[1244] order5big_9949: THEOREM (60.2s)  running={'LINEAR': 712, 'THEOREM': 483, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 5}
[1245] order5big_9957: LINEAR (0.0s)  running={'LINEAR': 713, 'THEOREM': 483, 'SOLVED_FMB': 44, 'HARD_NONLINEAR': 5}
[1246] order5big_9965: SOLVED_FMB (0.3s)  running={'LINEAR': 713, 'THEOREM': 483, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1247] order5big_9973: LINEAR (0.0s)  running={'LINEAR': 714, 'THEOREM': 483, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1248] order5big_9981: LINEAR (0.0s)  running={'LINEAR': 715, 'THEOREM': 483, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1249] order5big_9989: THEOREM (63.6s)  running={'LINEAR': 715, 'THEOREM': 484, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1250] order5big_9997: THEOREM (60.2s)  running={'LINEAR': 715, 'THEOREM': 485, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1251] order5big_10005: LINEAR (0.0s)  running={'LINEAR': 716, 'THEOREM': 485, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1252] order5big_10013: LINEAR (0.0s)  running={'LINEAR': 717, 'THEOREM': 485, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1253] order5big_10021: THEOREM (60.2s)  running={'LINEAR': 717, 'THEOREM': 486, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1254] order5big_10029: LINEAR (0.0s)  running={'LINEAR': 718, 'THEOREM': 486, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1255] order5big_10037: THEOREM (60.2s)  running={'LINEAR': 718, 'THEOREM': 487, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1256] order5big_10045: LINEAR (0.0s)  running={'LINEAR': 719, 'THEOREM': 487, 'SOLVED_FMB': 45, 'HARD_NONLINEAR': 5}
[1257] order5big_10053: SOLVED_FMB (1.0s)  running={'LINEAR': 719, 'THEOREM': 487, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1258] order5big_10061: LINEAR (0.0s)  running={'LINEAR': 720, 'THEOREM': 487, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1259] order5big_10069: THEOREM (60.2s)  running={'LINEAR': 720, 'THEOREM': 488, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1260] order5big_10077: THEOREM (60.2s)  running={'LINEAR': 720, 'THEOREM': 489, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1261] order5big_10085: LINEAR (0.0s)  running={'LINEAR': 721, 'THEOREM': 489, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1262] order5big_10093: THEOREM (60.2s)  running={'LINEAR': 721, 'THEOREM': 490, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1263] order5big_10101: LINEAR (0.0s)  running={'LINEAR': 722, 'THEOREM': 490, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1264] order5big_10109: LINEAR (0.0s)  running={'LINEAR': 723, 'THEOREM': 490, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1265] order5big_10117: LINEAR (0.0s)  running={'LINEAR': 724, 'THEOREM': 490, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1266] order5big_10125: THEOREM (60.2s)  running={'LINEAR': 724, 'THEOREM': 491, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1267] order5big_10133: THEOREM (60.7s)  running={'LINEAR': 724, 'THEOREM': 492, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1268] order5big_10141: THEOREM (60.2s)  running={'LINEAR': 724, 'THEOREM': 493, 'SOLVED_FMB': 46, 'HARD_NONLINEAR': 5}
[1269] order5big_10149: SOLVED_FMB (1.1s)  running={'LINEAR': 724, 'THEOREM': 493, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1270] order5big_10157: LINEAR (0.0s)  running={'LINEAR': 725, 'THEOREM': 493, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1271] order5big_10165: THEOREM (60.2s)  running={'LINEAR': 725, 'THEOREM': 494, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1272] order5big_10173: LINEAR (0.0s)  running={'LINEAR': 726, 'THEOREM': 494, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1273] order5big_10181: LINEAR (0.0s)  running={'LINEAR': 727, 'THEOREM': 494, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1274] order5big_10189: LINEAR (0.0s)  running={'LINEAR': 728, 'THEOREM': 494, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1275] order5big_10197: THEOREM (60.2s)  running={'LINEAR': 728, 'THEOREM': 495, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1276] order5big_10205: LINEAR (0.0s)  running={'LINEAR': 729, 'THEOREM': 495, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1277] order5big_10213: LINEAR (0.0s)  running={'LINEAR': 730, 'THEOREM': 495, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1278] order5big_10221: LINEAR (0.0s)  running={'LINEAR': 731, 'THEOREM': 495, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1279] order5big_10229: LINEAR (0.0s)  running={'LINEAR': 732, 'THEOREM': 495, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1280] order5big_10237: LINEAR (0.0s)  running={'LINEAR': 733, 'THEOREM': 495, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1281] order5big_10245: LINEAR (0.0s)  running={'LINEAR': 734, 'THEOREM': 495, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1282] order5big_10253: THEOREM (61.2s)  running={'LINEAR': 734, 'THEOREM': 496, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1283] order5big_10261: THEOREM (60.2s)  running={'LINEAR': 734, 'THEOREM': 497, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1284] order5big_10269: THEOREM (72.1s)  running={'LINEAR': 734, 'THEOREM': 498, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1285] order5big_10277: LINEAR (0.0s)  running={'LINEAR': 735, 'THEOREM': 498, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1286] order5big_10285: THEOREM (60.2s)  running={'LINEAR': 735, 'THEOREM': 499, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1287] order5big_10293: LINEAR (0.0s)  running={'LINEAR': 736, 'THEOREM': 499, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1288] order5big_10301: LINEAR (0.0s)  running={'LINEAR': 737, 'THEOREM': 499, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1289] order5big_10309: THEOREM (60.2s)  running={'LINEAR': 737, 'THEOREM': 500, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1290] order5big_10317: LINEAR (0.0s)  running={'LINEAR': 738, 'THEOREM': 500, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1291] order5big_10325: THEOREM (60.2s)  running={'LINEAR': 738, 'THEOREM': 501, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1292] order5big_10333: THEOREM (60.2s)  running={'LINEAR': 738, 'THEOREM': 502, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1293] order5big_10341: LINEAR (0.0s)  running={'LINEAR': 739, 'THEOREM': 502, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1294] order5big_10349: THEOREM (60.3s)  running={'LINEAR': 739, 'THEOREM': 503, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1295] order5big_10357: THEOREM (60.2s)  running={'LINEAR': 739, 'THEOREM': 504, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1296] order5big_10365: LINEAR (0.0s)  running={'LINEAR': 740, 'THEOREM': 504, 'SOLVED_FMB': 47, 'HARD_NONLINEAR': 5}
[1297] order5big_10373: SOLVED_FMB (2.1s)  running={'LINEAR': 740, 'THEOREM': 504, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1298] order5big_10381: LINEAR (0.0s)  running={'LINEAR': 741, 'THEOREM': 504, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1299] order5big_10389: THEOREM (60.2s)  running={'LINEAR': 741, 'THEOREM': 505, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1300] order5big_10397: LINEAR (0.0s)  running={'LINEAR': 742, 'THEOREM': 505, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1301] order5big_10405: LINEAR (0.0s)  running={'LINEAR': 743, 'THEOREM': 505, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1302] order5big_10413: LINEAR (0.0s)  running={'LINEAR': 744, 'THEOREM': 505, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1303] order5big_10421: LINEAR (0.0s)  running={'LINEAR': 745, 'THEOREM': 505, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1304] order5big_10429: LINEAR (0.0s)  running={'LINEAR': 746, 'THEOREM': 505, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1305] order5big_10437: LINEAR (0.0s)  running={'LINEAR': 747, 'THEOREM': 505, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1306] order5big_10445: THEOREM (1.1s)  running={'LINEAR': 747, 'THEOREM': 506, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1307] order5big_10453: LINEAR (0.0s)  running={'LINEAR': 748, 'THEOREM': 506, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1308] order5big_10461: THEOREM (60.2s)  running={'LINEAR': 748, 'THEOREM': 507, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1309] order5big_10469: THEOREM (60.2s)  running={'LINEAR': 748, 'THEOREM': 508, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1310] order5big_10477: LINEAR (0.0s)  running={'LINEAR': 749, 'THEOREM': 508, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1311] order5big_10485: THEOREM (60.2s)  running={'LINEAR': 749, 'THEOREM': 509, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1312] order5big_10493: LINEAR (0.0s)  running={'LINEAR': 750, 'THEOREM': 509, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1313] order5big_10501: LINEAR (0.0s)  running={'LINEAR': 751, 'THEOREM': 509, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1314] order5big_10509: THEOREM (60.1s)  running={'LINEAR': 751, 'THEOREM': 510, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1315] order5big_10517: LINEAR (0.0s)  running={'LINEAR': 752, 'THEOREM': 510, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1316] order5big_10525: LINEAR (0.0s)  running={'LINEAR': 753, 'THEOREM': 510, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1317] order5big_10533: LINEAR (0.0s)  running={'LINEAR': 754, 'THEOREM': 510, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1318] order5big_10541: LINEAR (0.0s)  running={'LINEAR': 755, 'THEOREM': 510, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1319] order5big_10549: LINEAR (0.0s)  running={'LINEAR': 756, 'THEOREM': 510, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1320] order5big_10557: LINEAR (0.0s)  running={'LINEAR': 757, 'THEOREM': 510, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1321] order5big_10565: THEOREM (60.1s)  running={'LINEAR': 757, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1322] order5big_10573: LINEAR (0.0s)  running={'LINEAR': 758, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1323] order5big_10581: LINEAR (0.0s)  running={'LINEAR': 759, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1324] order5big_10589: LINEAR (0.0s)  running={'LINEAR': 760, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1325] order5big_10597: LINEAR (0.0s)  running={'LINEAR': 761, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1326] order5big_10605: LINEAR (0.0s)  running={'LINEAR': 762, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1327] order5big_10613: LINEAR (0.0s)  running={'LINEAR': 763, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1328] order5big_10621: LINEAR (0.0s)  running={'LINEAR': 764, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1329] order5big_10629: LINEAR (0.0s)  running={'LINEAR': 765, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1330] order5big_10637: LINEAR (0.0s)  running={'LINEAR': 766, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1331] order5big_10645: LINEAR (0.0s)  running={'LINEAR': 767, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1332] order5big_10653: LINEAR (0.0s)  running={'LINEAR': 768, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1333] order5big_10661: LINEAR (0.0s)  running={'LINEAR': 769, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1334] order5big_10669: LINEAR (0.0s)  running={'LINEAR': 770, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1335] order5big_10677: LINEAR (0.0s)  running={'LINEAR': 771, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1336] order5big_10685: LINEAR (0.0s)  running={'LINEAR': 772, 'THEOREM': 511, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1337] order5big_10693: THEOREM (60.1s)  running={'LINEAR': 772, 'THEOREM': 512, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1338] order5big_10701: LINEAR (0.0s)  running={'LINEAR': 773, 'THEOREM': 512, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1339] order5big_10709: LINEAR (0.0s)  running={'LINEAR': 774, 'THEOREM': 512, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1340] order5big_10717: LINEAR (0.0s)  running={'LINEAR': 775, 'THEOREM': 512, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1341] order5big_10725: THEOREM (60.2s)  running={'LINEAR': 775, 'THEOREM': 513, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1342] order5big_10733: LINEAR (0.0s)  running={'LINEAR': 776, 'THEOREM': 513, 'SOLVED_FMB': 48, 'HARD_NONLINEAR': 5}
[1343] order5big_10741: SOLVED_FMB (6.8s)  running={'LINEAR': 776, 'THEOREM': 513, 'SOLVED_FMB': 49, 'HARD_NONLINEAR': 5}
[1344] order5big_10749: THEOREM (60.2s)  running={'LINEAR': 776, 'THEOREM': 514, 'SOLVED_FMB': 49, 'HARD_NONLINEAR': 5}
[1345] order5big_10757: LINEAR (0.0s)  running={'LINEAR': 777, 'THEOREM': 514, 'SOLVED_FMB': 49, 'HARD_NONLINEAR': 5}
[1346] order5big_10765: SOLVED_FMB (1.9s)  running={'LINEAR': 777, 'THEOREM': 514, 'SOLVED_FMB': 50, 'HARD_NONLINEAR': 5}
[1347] order5big_10773: LINEAR (0.0s)  running={'LINEAR': 778, 'THEOREM': 514, 'SOLVED_FMB': 50, 'HARD_NONLINEAR': 5}
[1348] order5big_10781: THEOREM (60.2s)  running={'LINEAR': 778, 'THEOREM': 515, 'SOLVED_FMB': 50, 'HARD_NONLINEAR': 5}
[1349] order5big_10789: THEOREM (60.2s)  running={'LINEAR': 778, 'THEOREM': 516, 'SOLVED_FMB': 50, 'HARD_NONLINEAR': 5}
[1350] order5big_10797: LINEAR (0.0s)  running={'LINEAR': 779, 'THEOREM': 516, 'SOLVED_FMB': 50, 'HARD_NONLINEAR': 5}
[1351] order5big_10805: SOLVED_FMB (15.9s)  running={'LINEAR': 779, 'THEOREM': 516, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1352] order5big_10813: LINEAR (0.0s)  running={'LINEAR': 780, 'THEOREM': 516, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1353] order5big_10821: LINEAR (0.0s)  running={'LINEAR': 781, 'THEOREM': 516, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1354] order5big_10829: THEOREM (20.7s)  running={'LINEAR': 781, 'THEOREM': 517, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1355] order5big_10837: THEOREM (60.5s)  running={'LINEAR': 781, 'THEOREM': 518, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1356] order5big_10845: LINEAR (0.0s)  running={'LINEAR': 782, 'THEOREM': 518, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1357] order5big_10853: THEOREM (60.2s)  running={'LINEAR': 782, 'THEOREM': 519, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1358] order5big_10861: THEOREM (60.2s)  running={'LINEAR': 782, 'THEOREM': 520, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1359] order5big_10869: LINEAR (0.0s)  running={'LINEAR': 783, 'THEOREM': 520, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1360] order5big_10877: LINEAR (0.0s)  running={'LINEAR': 784, 'THEOREM': 520, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1361] order5big_10885: THEOREM (60.2s)  running={'LINEAR': 784, 'THEOREM': 521, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1362] order5big_10893: THEOREM (60.2s)  running={'LINEAR': 784, 'THEOREM': 522, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1363] order5big_10901: THEOREM (60.2s)  running={'LINEAR': 784, 'THEOREM': 523, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1364] order5big_10909: LINEAR (0.0s)  running={'LINEAR': 785, 'THEOREM': 523, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1365] order5big_10917: LINEAR (0.0s)  running={'LINEAR': 786, 'THEOREM': 523, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1366] order5big_10925: THEOREM (60.2s)  running={'LINEAR': 786, 'THEOREM': 524, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1367] order5big_10933: LINEAR (0.0s)  running={'LINEAR': 787, 'THEOREM': 524, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1368] order5big_10941: LINEAR (0.0s)  running={'LINEAR': 788, 'THEOREM': 524, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1369] order5big_10949: LINEAR (0.0s)  running={'LINEAR': 789, 'THEOREM': 524, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1370] order5big_10957: LINEAR (0.0s)  running={'LINEAR': 790, 'THEOREM': 524, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1371] order5big_10965: LINEAR (0.0s)  running={'LINEAR': 791, 'THEOREM': 524, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1372] order5big_10973: THEOREM (61.7s)  running={'LINEAR': 791, 'THEOREM': 525, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1373] order5big_10981: THEOREM (60.2s)  running={'LINEAR': 791, 'THEOREM': 526, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1374] order5big_10989: LINEAR (0.0s)  running={'LINEAR': 792, 'THEOREM': 526, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1375] order5big_10997: THEOREM (61.2s)  running={'LINEAR': 792, 'THEOREM': 527, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1376] order5big_11005: THEOREM (60.1s)  running={'LINEAR': 792, 'THEOREM': 528, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1377] order5big_11013: THEOREM (60.2s)  running={'LINEAR': 792, 'THEOREM': 529, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1378] order5big_11021: LINEAR (0.0s)  running={'LINEAR': 793, 'THEOREM': 529, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1379] order5big_11029: LINEAR (0.0s)  running={'LINEAR': 794, 'THEOREM': 529, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
[1380] order5big_11037: LINEAR (0.0s)  running={'LINEAR': 795, 'THEOREM': 529, 'SOLVED_FMB': 51, 'HARD_NONLINEAR': 5}
